-8.2300,-4.0400,-0.8400,-0.2300,-0.3700,-0.0900,0.3600,-0.3600,-0.5800,-0.0900,-0.1100,-0.3300,0.0300
-12.4200,-4.7400,-0.1900,-0.7700,-0.6700,-0.4900,-0.0300,-0.6700,0.4700,-0.5500,-0.4400,0.1600,0.1300
-9.9300,-2.8700,-0.3100,0.7200,0.3900,0.8900,0.5400,-0.2900,0.1000,0.4000,-0.0300,-0.6600,-0.1800
-6.2600,-2.3800,0.2600,0.9300,0.7900,0.2400,0.1100,-0.3300,-0.0100,0.6000,0.1400,-0.0300,0.2200
-16.0700,-3.1300,-1.0400,1.5900,-0.1900,-0.3200,-0.0300,-2.5200,-0.2000,-0.1700,-1.9400,-1.4600,-1.4100
-12.1500,-3.9000,1.2100,0.3600,0.3100,0.4900,-0.4500,-1.4300,-0.9100,-1.5200,-0.4400,-0.3100,0.6200
-14.4000,-0.9600,-0.8700,-0.3500,-2.2100,-1.6500,0.7300,0.3900,-0.5100,-0.4300,-0.5800,0.0900,0.9000
-5.9600,-1.7100,0.9100,0.6300,-0.5800,-0.7500,-1.0700,-0.4500,0.2400,-0.0500,-0.5500,-0.7100,-0.7000
-6.8900,-1.6000,-0.7100,0.1300,0.8400,0.1800,-0.0800,-1.0200,-0.8700,0.0300,-0.3700,-0.5000,-0.5700
-9.5900,-1.6300,-0.4200,-1.1600,-1.9700,-1.4700,-1.2200,-0.5100,-0.3600,-0.4000,-0.7200,-0.2100,0.4100
-15.2700,-4.2500,0.8600,-0.3000,0.5700,-0.6000,0.0800,-0.5600,0.7500,0.4000,0.0600,0.6200,0.7000
-7.0200,-1.8800,0.9800,0.8900,0.2700,0.4100,0.1300,0.4000,0.9200,-0.2500,-0.4700,0.5400,0.0400
-15.7400,-4.2300,-1.0200,0.7000,-0.7700,-1.7700,0.4700,-0.2000,0.3700,0.6100,-0.5400,0.0500,1.0000
-10.8200,-3.6400,0.3000,-0.3600,-0.7100,-0.4400,1.0800,-0.0700,0.2400,-0.2100,-0.9600,-0.0900,-0.0200
-6.1700,-1.7200,0.8400,0.5800,0.6600,-0.1400,-1.0500,-0.6800,0.0800,-0.1100,-0.4400,0.3300,0.4500
-16.5700,-5.3400,-0.1400,-0.9200,-0.0500,0.4400,-0.0800,-1.0100,1.1400,-0.1100,0.9000,-0.2500,-0.1500
-7.2300,-3.2100,-0.5000,-0.5000,-0.3800,-0.5100,-0.2800,-0.3300,0.2500,-0.2900,-0.3300,-0.3800,-0.1300
-8.6100,-3.5400,-0.8300,-0.3600,-0.6200,-1.0000,-0.7500,-0.8600,0.4300,0.7800,-0.0400,0.0600,0.1000
-6.2900,-0.9300,0.8400,0.3600,0.6700,-0.2100,-0.1300,-0.4200,-0.3900,-0.9000,-0.8100,0.0300,0.3000
-9.4800,-3.3200,0.1800,-0.3600,-0.4800,-1.0900,0.3000,0.2800,0.5900,0.0600,-0.0500,0.9200,0.1900
-9.3600,-2.8600,-0.7200,-0.8600,-1.1700,-0.7100,-0.3100,-0.6100,-0.2000,-0.5000,-1.0700,0.3500,-0.0800
